episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
0, 1.7071325002636297, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.19266055045871555, 88, 174, 6.938129, 33
1, 1.2030432185451234, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.14678899082568808, 93, 173, 5.700997, 26
2, 1.2213918423983352, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.1651376146788991, 91, 168, 4.687667, 22
3, 4.504963823592162, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.4862385321100917, 56, 125, 18.428659, 82
4, 1.1751910539603383, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.14678899082568808, 93, 186, 5.525675, 25
5, 1.248416903933354, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.14678899082568808, 93, 177, 5.236866, 24
6, 1.1566737846672994, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.13761467889908252, 94, 180, 3.31762, 16
7, 1.0649306654012438, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.12844036697247707, 95, 189, 5.992198, 22
8, 3.569686466804373, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.39449541284403666, 66, 139, 15.574456, 69
9, 3.7801931813903273, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.42201834862385323, 63, 134, 14.248676, 60
10, 1.7535019341414535, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.2018348623853211, 87, 169, 7.492594, 34
11, 1.1566737846672994, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.13761467889908252, 94, 180, 3.63735, 17
12, 1.89061873879574, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.21100917431192656, 86, 164, 7.139773, 31
13, 1.790116335999758, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.21100917431192656, 86, 162, 6.906993, 32
14, 3.8446597478334175, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.42201834862385323, 63, 132, 15.127445, 64
15, 2.1296487231322803, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.24770642201834858, 82, 147, 7.011317, 33
16, 0.7535019341414542, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.11009174311926606, 97, 186, 2.58401, 11
