episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
0, 0.8557018544970817, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 189, 4.989252, 21
1, 1.6164283728503903, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.21100917431192656, 86, 179, 6.445383, 27
2, 1.4237678223916745, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.1834862385321101, 89, 186, 5.775921, 26
3, 2.3123032731334483, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.27522935779816515, 79, 165, 8.588061, 39
4, 0.5510817661820435, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.1009174311926605, 98, 195, 3.634654, 17
5, 0.6722156159649716, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.11926605504587151, 96, 191, 3.967961, 19
6, 1.9269821722160172, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.22018348623853212, 85, 179, 7.113364, 33
7, 2.9013270311732575, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.33944954128440363, 72, 158, 12.73191, 53
8, 2.5424099139814107, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.29357798165137616, 77, 158, 11.445868, 51
9, 2.4421164462448868, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.29357798165137616, 77, 156, 9.484695, 40
10, 2.037073915335284, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.24770642201834858, 82, 173, 7.654815, 34
11, 0.965052226061401, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.13761467889908252, 94, 190, 4.617974, 21
12, 3.4040463923995037, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.37614678899082565, 68, 142, 12.962297, 55
13, 0.6813899278915772, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.11926605504587151, 96, 184, 3.172379, 13
14, 2.092366169851769, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.24770642201834858, 82, 164, 7.862965, 36
15, 1.4323181708621433, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.1834862385321101, 89, 178, 7.614775, 29
16, 3.06492607992007, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.33944954128440363, 72, 160, 12.499529, 52
17, 1.0840718981504205, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.15596330275229353, 92, 182, 5.482372, 24
18, 2.0410075780488626, 0.8791208791208792, 1.0, 0.725, 0.7843137254901961, 0.2844036697247706, 78, 153, 9.95458, 41
19, 0.6519083846309851, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.09174311926605505, 99, 197, 3.950376, 18
20, 2.7345680047141543, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.3027522935779816, 76, 162, 10.896993, 46
21, 2.2667894856575868, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.2660550458715596, 80, 173, 9.191095, 37
22, 2.1104684107481275, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.23853211009174313, 83, 173, 7.997896, 34
23, 2.4223950162527133, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.3027522935779816, 76, 156, 8.738695, 37
24, 1.5149983674019079, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.19266055045871555, 88, 181, 6.524698, 29
25, 2.4866151997389516, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.2844036697247706, 78, 160, 9.764416, 42
26, 2.965163615261713, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.33944954128440363, 72, 154, 12.972162, 55
27, 1.5149983674019079, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.19266055045871555, 88, 181, 6.742291, 29
28, 2.4693929990678503, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.3027522935779816, 76, 166, 11.777093, 43
29, 0.8727965325395222, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.12844036697247707, 95, 189, 5.49673, 22
30, 2.3123032731334483, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.27522935779816515, 79, 167, 8.972052, 36
31, 2.128817034601336, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.25688073394495414, 81, 174, 9.081456, 36
32, 2.0462482272618865, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.25688073394495414, 81, 161, 10.741151, 39
33, 1.5419074542554385, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.1834862385321101, 89, 188, 13.79802, 32
34, 0.7170994210861993, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.11926605504587151, 96, 180, 5.293785, 17
35, 1.5149983674019079, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.19266055045871555, 88, 181, 8.700622, 30
36, 1.331512128869798, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.17431192660550454, 90, 177, 7.634173, 27
37, 4.175548826117502, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.45871559633027525, 59, 136, 17.358926, 66
38, 1.4775964580254821, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.17431192660550454, 90, 192, 7.490422, 28
39, 0.5052930523971327, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.09174311926605505, 99, 191, 2.993163, 11
40, 0.5343545541090367, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.11926605504587151, 96, 186, 4.540256, 17
41, 0.5889054370705741, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.09174311926605505, 99, 194, 4.327745, 16
42, 3.137991346527945, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.35779816513761464, 70, 150, 17.268535, 56
43, 3.7988710340485103, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.4128440366972477, 64, 147, 17.846781, 63
44, 2.7914816710108425, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.3302752293577982, 73, 154, 16.924884, 47
45, 0.7345680047141536, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.11926605504587151, 96, 170, 5.029586, 18
46, 0.7163307700612563, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.11926605504587151, 96, 172, 5.052375, 21
47, 0.4593386469159879, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.09174311926605505, 99, 175, 4.633158, 17
48, 0.9468149914085037, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.15596330275229353, 92, 178, 5.441081, 23
49, 1.6911727229117934, 0.888888888888889, 1.0, 0.75, 0.8, 0.22935779816513757, 84, 159, 7.612302, 30
50, 2.525426625139283, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.3119266055045872, 75, 155, 11.018821, 46
51, 2.0645968511150996, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.27522935779816515, 79, 165, 9.951003, 36
52, 0.5988211205521281, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.11926605504587151, 96, 184, 2.770205, 12
53, 2.2297344657939977, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.27522935779816515, 79, 167, 8.961859, 37
54, 3.351723181627391, 0.888888888888889, 1.0, 0.75, 0.8, 0.39449541284403666, 66, 145, 16.206887, 65
55, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 4.307739, 20
56, 1.5168607963062906, 0.888888888888889, 1.0, 0.75, 0.8, 0.22018348623853212, 85, 160, 6.529715, 30
57, 2.954505107995834, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.33944954128440363, 72, 160, 11.774394, 51
58, 1.5994296036457407, 0.888888888888889, 1.0, 0.75, 0.8, 0.22018348623853212, 85, 160, 6.915855, 30
59, 1.590255291719135, 0.888888888888889, 1.0, 0.75, 0.8, 0.21100917431192656, 86, 166, 6.600246, 30
60, 0.8746589614439048, 0.888888888888889, 1.0, 0.75, 0.8, 0.14678899082568808, 93, 179, 4.598605, 22
61, 3.2297344657939986, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.3669724770642202, 69, 137, 12.304797, 53
62, 1.6911727229117934, 0.888888888888889, 1.0, 0.75, 0.8, 0.22935779816513757, 84, 159, 6.54832, 30
63, 1.5076864843796853, 0.888888888888889, 1.0, 0.75, 0.8, 0.21100917431192656, 86, 163, 6.647064, 30
64, 0.7173458040430517, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.13761467889908252, 94, 181, 4.762524, 21
65, 0.983895838512706, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.15596330275229353, 92, 173, 4.474998, 20
66, 2.495789511665559, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.29357798165137616, 77, 166, 11.10791, 46
67, 0.7436515038970417, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.1009174311926605, 98, 193, 2.605247, 12
68, 0.983895838512706, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.15596330275229353, 92, 173, 4.593952, 20
69, 0.7081714921164461, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 188, 4.442607, 19
70, 0.7081714921164461, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 189, 4.283718, 19
71, 0.7081714921164451, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 183, 4.406115, 19
72, 0.6448040693854689, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.1009174311926605, 98, 193, 3.897051, 13
73, 0.5622352620460188, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.11009174311926606, 97, 186, 2.64676, 12
74, 3.2774738201640807, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.3853211009174312, 67, 152, 14.01735, 55
75, 0.7081714921164461, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 189, 4.273518, 19
76, 0.7081714921164451, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 183, 4.456096, 19
77, 0.7999146113825018, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.13761467889908252, 94, 181, 5.199685, 21
78, 0.7167218405869139, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.11926605504587151, 96, 186, 4.376484, 19
79, 0.5622352620460188, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.1009174311926605, 98, 193, 2.642416, 12
80, 0.7081714921164451, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 183, 4.421181, 19
81, 0.5622352620460188, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.1009174311926605, 98, 193, 2.980761, 12
82, 0.6989971801898407, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.11926605504587151, 96, 190, 5.161622, 20
83, 0.7081714921164451, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 183, 5.330477, 19
84, 0.5070780012860715, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.11009174311926606, 97, 186, 2.8616, 11
85, 0.5622352620460188, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.11009174311926606, 97, 186, 2.804821, 12
86, 0.7907402994558952, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 183, 5.164896, 21
87, 0.7731330471576316, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.12844036697247707, 95, 177, 4.901999, 20
88, 0.6905642398181816, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.12844036697247707, 95, 177, 4.486901, 18
89, 0.7805224101952984, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.11926605504587151, 96, 185, 4.385792, 19
90, 0.5622352620460188, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.11009174311926606, 97, 186, 2.816474, 12
91, 3.064596851115099, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.3669724770642202, 69, 145, 12.751053, 53
92, 0.7167218405869139, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.11926605504587151, 96, 186, 4.498061, 19
93, 0.7081714921164451, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 183, 4.845669, 19
94, 2.9013270311732557, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.33944954128440363, 72, 154, 12.387609, 46
95, 1.1035196657157447, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.14678899082568808, 93, 180, 4.806186, 21
96, 1.011776546449688, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 182, 5.048002, 20
97, 0.6062104835897938, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.11009174311926606, 97, 191, 4.786255, 20
98, 2.5156223308580445, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.3027522935779816, 76, 158, 11.978442, 48
99, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 4.444494, 20
100, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 186, 4.961861, 19
101, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 5.157081, 20
102, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 4.945747, 21
103, 0.9271377424291518, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.11926605504587151, 96, 194, 4.865235, 20
104, 0.9292077391102401, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 5.643104, 20
105, 4.496915934847666, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.5137614678899083, 53, 131, 19.723476, 76
106, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 4.937242, 20
107, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 5.267725, 21
108, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 5.044252, 20
109, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 4.813175, 20
110, 1.5076864843796853, 0.888888888888889, 1.0, 0.75, 0.8, 0.21100917431192656, 86, 162, 8.387887, 32
111, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 5.249588, 20
112, 1.0188808616952063, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.12844036697247707, 95, 188, 5.865044, 21
113, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 4.971943, 20
114, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 5.109266, 20
115, 2.5967069428582192, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.3119266055045872, 75, 153, 9.780117, 37
116, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 4.893269, 20
117, 1.5427874944806943, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.2018348623853211, 87, 161, 6.903363, 30
118, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 5.315387, 20
119, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 5.268727, 20
120, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 5.10235, 20
121, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 6.382286, 20
122, 0.8727965325395232, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.12844036697247707, 95, 188, 5.404758, 20
123, 1.590255291719135, 0.888888888888889, 1.0, 0.75, 0.8, 0.21100917431192656, 86, 166, 8.09894, 31
124, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 4.994539, 20
125, 0.7436515038970407, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.1009174311926605, 98, 200, 4.408868, 18
126, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 4.796445, 20
127, 0.7081714921164461, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 189, 5.018397, 19
128, 1.0117765464496902, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 187, 4.370016, 20
129, 0.7081714921164461, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.12844036697247707, 95, 189, 4.16617, 19
130, 1.011776546449688, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 182, 4.647079, 20
131, 1.477440887812345, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.1834862385321101, 89, 171, 5.853406, 25
132, 0.7805224101952984, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.11926605504587151, 96, 186, 5.895719, 20
133, 1.011776546449688, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 182, 4.88171, 21
134, 1.7994020371266775, 0.9195402298850576, 1.0, 0.825, 0.851063829787234, 0.22935779816513757, 84, 175, 6.301321, 26
135, 1.0188808616952052, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.12844036697247707, 95, 188, 5.145398, 20
136, 1.011776546449688, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 182, 5.000285, 20
137, 0.6905642398181816, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.12844036697247707, 95, 178, 4.344487, 18
138, 0.9200334271836325, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.12844036697247707, 95, 189, 4.551081, 20
139, 1.011776546449688, 0.898876404494382, 1.0, 0.775, 0.8163265306122449, 0.13761467889908252, 94, 182, 4.497159, 20
140, 0.8824834187219498, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.13761467889908252, 94, 181, 4.599443, 20
