episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
14, 0.8519162316089236, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.1428571428571429, 84, 151, 3.140997, 17
15, 1.347699668375228, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.16326530612244894, 82, 160, 4.283946, 24
16, 1.1647238009127694, 0.8809523809523809, 0.925, 0.825, 0.8409090909090909, 0.16326530612244894, 82, 156, 4.331255, 24
17, 2.655398776493435, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.29591836734693877, 69, 138, 6.467174, 35
18, 1.045793782629331, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.15306122448979587, 83, 161, 3.83269, 22
19, 2.6553987764934344, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.29591836734693877, 69, 138, 6.787989, 35
20, 2.5635620417995577, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.29591836734693877, 69, 137, 7.29468, 33
21, 1.8335382345709377, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.24489795918367352, 74, 143, 6.065893, 32
22, 2.1553987764934353, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.2551020408163265, 73, 145, 6.361515, 34
23, 1.7466953156626777, 0.8314606741573034, 0.925, 0.7, 0.7551020408163265, 0.24489795918367352, 74, 129, 4.876301, 26
24, 0.8417121499762695, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.13265306122448983, 85, 158, 3.495703, 19
25, 2.657870560093738, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.3163265306122449, 67, 128, 7.126939, 36
26, 1.8229161022235394, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.23469387755102045, 75, 148, 4.948724, 27
27, 3.0426136830096153, 0.8314606741573034, 0.925, 0.7, 0.7551020408163265, 0.34693877551020413, 64, 130, 8.912792, 47
28, 2.0167936532439463, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.24489795918367352, 74, 147, 5.191405, 28
29, 2.8594804091464945, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.3163265306122449, 67, 136, 8.986729, 43
30, 1.9433113489298168, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.24489795918367352, 74, 137, 4.637086, 25
31, 0.8476996683752286, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.12244897959183676, 86, 163, 3.157061, 17
32, 2.3594804091464954, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.2755102040816326, 71, 141, 6.567105, 35
33, 0.7354547704160438, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.10204081632653061, 88, 173, 2.967967, 16
34, 1.0517813010282901, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.1428571428571429, 84, 159, 3.36809, 17
35, 1.1538221173548207, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.15306122448979587, 83, 156, 3.365977, 18
36, 1.084411822437848, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.173469387755102, 81, 137, 3.43584, 18
37, 1.2456588520486973, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.15306122448979587, 83, 155, 3.717716, 20
38, 2.594174286697516, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.326530612244898, 66, 125, 6.806034, 36
39, 1.0844118224378478, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.173469387755102, 81, 139, 2.927088, 16
40, 0.9615212254730265, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.16326530612244894, 82, 144, 2.563256, 13
41, 1.094615904070501, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.219528, 18
42, 0.982371006111316, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.16326530612244894, 82, 144, 3.15346, 16
43, 1.1864526387643777, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.291934, 18
44, 0.8730890695997438, 0.8505747126436781, 0.925, 0.75, 0.7872340425531915, 0.16326530612244894, 82, 141, 4.558608, 18
45, 1.1762485571317247, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.173469387755102, 81, 139, 3.889451, 19
46, 1.278289373458256, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 4.079165, 20
