episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
0, 2.8342948717948713, 0.888888888888889, 0.9, 0.875, 0.8780487804878049, 0.31481481481481477, 74, 164, 10.804636, 54
1, 1.3987044817927168, 0.9176470588235294, 0.975, 0.85, 0.8666666666666667, 0.17592592592592593, 89, 164, 8.23661, 38
2, 1.7154333810337135, 0.896551724137931, 0.975, 0.8, 0.8297872340425532, 0.2129629629629629, 85, 164, 7.094116, 34
3, 2.1682266694461814, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.25, 81, 170, 7.38635, 38
4, 3.2782407407407406, 0.888888888888889, 0.9, 0.875, 0.8780487804878049, 0.38888888888888884, 66, 142, 10.204108, 52
5, 0.41710187634004803, 0.9156626506024096, 0.95, 0.875, 0.8837209302325582, 0.12037037037037035, 95, 181, 2.907073, 15
6, 2.9732836495031623, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.35185185185185186, 70, 151, 11.878175, 56
7, 3.158468834688346, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.37037037037037035, 68, 153, 11.8387, 58
8, 2.1044973544973544, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.2685185185185185, 79, 163, 7.126166, 36
9, 3.5193037974683525, 0.888888888888889, 0.9, 0.875, 0.8780487804878049, 0.39814814814814814, 65, 145, 11.523612, 55
10, 0.417101876340049, 0.9156626506024096, 0.95, 0.875, 0.8837209302325582, 0.12037037037037035, 95, 181, 2.828027, 15
11, 2.029568273092368, 0.8674698795180723, 0.9, 0.825, 0.8372093023255814, 0.2592592592592593, 80, 165, 6.987001, 37
12, 3.1489334270979836, 0.888888888888889, 0.9, 0.875, 0.8780487804878049, 0.36111111111111116, 69, 153, 10.63789, 54
13, 2.268953728191901, 0.9156626506024096, 0.95, 0.875, 0.8837209302325582, 0.2962962962962963, 76, 153, 9.617708, 39
14, 2.011904761904761, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.2592592592592593, 80, 164, 6.809624, 36
15, 2.214753458277554, 0.8674698795180723, 0.9, 0.825, 0.8372093023255814, 0.2777777777777778, 78, 161, 7.398267, 37
16, 0.5290784832451512, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.09259259259259256, 98, 187, 3.388843, 17
17, 0.324509283747455, 0.9156626506024096, 0.95, 0.875, 0.8837209302325582, 0.10185185185185186, 97, 188, 2.347142, 12
18, 2.1682266694461814, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.25, 81, 168, 7.136319, 37
19, 2.223963844797178, 0.8809523809523809, 0.925, 0.825, 0.8409090909090909, 0.2870370370370371, 77, 158, 8.262404, 39
20, 2.15787037037037, 0.888888888888889, 0.9, 0.875, 0.8780487804878049, 0.2685185185185185, 79, 163, 7.308286, 37
21, 0.49117595041412143, 0.9156626506024096, 0.95, 0.875, 0.8837209302325582, 0.10185185185185186, 97, 191, 2.907016, 14
22, 5.7510614272809395, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.6296296296296297, 40, 105, 19.417637, 89
23, 2.2711640211640214, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.2685185185185185, 79, 166, 8.204976, 39
24, 2.1486111111111104, 0.888888888888889, 0.9, 0.875, 0.8780487804878049, 0.2592592592592593, 80, 165, 7.795843, 39
25, 4.000462962962963, 0.888888888888889, 0.9, 0.875, 0.8780487804878049, 0.4444444444444444, 60, 136, 12.2424, 58
26, 2.260819262038775, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.2592592592592593, 80, 167, 7.722102, 35
27, 3.4362466124661237, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.39814814814814814, 65, 144, 13.177907, 56
28, 0.49117595041412143, 0.9156626506024096, 0.95, 0.875, 0.8837209302325582, 0.10185185185185186, 97, 188, 2.922645, 13
29, 2.259694468932641, 0.9156626506024096, 0.95, 0.875, 0.8837209302325582, 0.2870370370370371, 77, 154, 9.520189, 39
30, 2.2325429087624205, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.2777777777777778, 78, 161, 8.190062, 38
31, 1.8621725383920498, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.2407407407407407, 82, 168, 7.959764, 37
32, 2.232542908762422, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.2777777777777778, 78, 162, 9.555158, 37
33, 3.5560185185185182, 0.888888888888889, 0.9, 0.875, 0.8780487804878049, 0.41666666666666663, 63, 136, 19.19286, 56
34, 2.325135501355013, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.2870370370370371, 77, 160, 9.43869, 37
35, 2.197089947089947, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.2777777777777778, 78, 161, 9.466139, 37
36, 3.251061427280939, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.37962962962962965, 67, 148, 14.935121, 60
37, 2.2896825396825395, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.2870370370370371, 77, 159, 8.784769, 36
38, 2.3534118546313674, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.2685185185185185, 79, 165, 8.650699, 36
39, 2.260819262038774, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.2592592592592593, 80, 167, 9.639917, 37
40, 3.761779164303273, 0.8837209302325583, 0.95, 0.8, 0.8260869565217391, 0.42592592592592593, 62, 138, 15.254035, 55
41, 3.03042328042328, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.36111111111111116, 69, 151, 14.329946, 58
42, 2.382275132275133, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.2962962962962963, 76, 157, 13.213043, 42
43, 3.0837685430067143, 0.9156626506024096, 0.95, 0.875, 0.8837209302325582, 0.36111111111111116, 69, 147, 13.870327, 49
44, 2.1878306878306875, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.2685185185185185, 79, 164, 8.58259, 37
45, 2.197089947089947, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.2777777777777778, 78, 161, 8.14502, 35
46, 0.5745092837474551, 0.9156626506024096, 0.95, 0.875, 0.8837209302325582, 0.10185185185185186, 97, 188, 3.119867, 15
47, 2.1044973544973544, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.2685185185185185, 79, 163, 7.348915, 36
48, 3.4007936507936503, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.39814814814814814, 65, 144, 12.294105, 55
49, 2.2230075011720576, 0.888888888888889, 0.9, 0.875, 0.8780487804878049, 0.2685185185185185, 79, 164, 7.685939, 38
50, 3.4726574318956036, 0.9156626506024096, 0.95, 0.875, 0.8837209302325582, 0.41666666666666663, 63, 135, 12.271756, 53
