episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
0, 0.9659983291562244, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.12222222222222223, 79, 140, 2.15349, 19
1, 5.870202020202019, 0.8181818181818182, 0.9, 0.7, 0.75, 0.6222222222222222, 34, 85, 9.650429, 96
2, 5.530691056910567, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.5777777777777777, 38, 82, 5.709919, 64
3, 5.419579945799456, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.5666666666666667, 39, 86, 5.899566, 65
4, 0.9659983291562244, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.1333333333333333, 78, 139, 1.488985, 15
5, 1.521553884711779, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.1777777777777778, 74, 130, 1.728021, 19
6, 6.530632984901276, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.6777777777777778, 29, 67, 7.504781, 80
7, 6.939556942081046, 0.8837209302325583, 0.95, 0.8, 0.8260869565217391, 0.7333333333333334, 24, 48, 8.673125, 83
8, 1.7435698668256807, 0.8837209302325583, 0.95, 0.8, 0.8260869565217391, 0.21111111111111114, 71, 115, 1.644576, 18
9, 1.2993316624895577, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.15555555555555556, 76, 136, 1.865272, 19
10, 1.521553884711779, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.1777777777777778, 74, 127, 1.586801, 18
11, 1.4104427736006684, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.16666666666666663, 75, 136, 1.873306, 21
12, 6.950668053192157, 0.8837209302325583, 0.95, 0.8, 0.8260869565217391, 0.7333333333333334, 24, 50, 7.327186, 79
13, 5.097299651567942, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5444444444444445, 41, 88, 6.133899, 71
14, 1.8546809779367914, 0.8837209302325583, 0.95, 0.8, 0.8260869565217391, 0.23333333333333328, 69, 110, 1.776849, 18
15, 5.073015873015871, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.5555555555555556, 40, 83, 5.783846, 63
16, 1.4104427736006684, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.16666666666666663, 75, 132, 1.723634, 19
17, 1.632664995822891, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.18888888888888888, 73, 124, 1.606963, 18
18, 5.173015873015871, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.5555555555555556, 40, 85, 5.958716, 62
19, 7.27301587301587, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7555555555555555, 22, 54, 7.315617, 82
20, 5.641802168021678, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.5888888888888889, 37, 76, 5.621772, 62
21, 5.752913279132789, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.6, 36, 75, 6.45539, 62
22, 6.086246612466122, 0.8780487804878048, 0.9, 0.85, 0.8571428571428571, 0.6333333333333333, 33, 69, 5.688466, 60
