episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
0, 5.036090751332898, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.5463917525773196, 44, 89, 7.132768, 61
1, 4.829945699677909, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5154639175257731, 47, 105, 7.466326, 65
2, 1.8608735347294565, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.23711340206185572, 74, 142, 3.150353, 29
3, 2.2629353903995595, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.2680412371134021, 71, 134, 3.018041, 29
4, 2.05674982338925, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.24742268041237114, 73, 144, 2.892524, 28
5, 5.355718895554196, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5773195876288659, 41, 93, 8.000817, 68
6, 4.530976627512961, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.4948453608247423, 49, 103, 6.3729, 59
7, 5.55159518421399, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5979381443298969, 39, 90, 9.393102, 76
8, 2.159842606894405, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.25773195876288657, 72, 139, 3.053705, 28
9, 5.036131266688217, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5360824742268041, 45, 102, 7.075084, 66
10, 3.912419926482033, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.4329896907216495, 55, 115, 6.45425, 58
11, 5.046440545038733, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5463917525773196, 44, 96, 7.892851, 68
12, 4.324791060502651, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.4742268041237113, 51, 109, 6.509919, 60
13, 2.4587711637040335, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.27835051546391754, 70, 129, 2.829905, 30
14, 7.072775727877151, 0.8837209302325583, 0.95, 0.8, 0.8260869565217391, 0.7628865979381443, 23, 63, 11.08702, 103
15, 2.355678380198879, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.2680412371134021, 71, 131, 2.589633, 28
16, 5.345409617203682, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5670103092783505, 42, 95, 8.015417, 68
17, 2.252585596693725, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.25773195876288657, 72, 132, 2.767318, 27
18, 4.118605493492341, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.45360824742268047, 53, 108, 6.925141, 62
19, 4.417574565657291, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.4742268041237113, 51, 115, 5.417275, 57
20, 4.324791060502651, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.4742268041237113, 51, 108, 6.146588, 60
21, 3.077327864734961, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.3402061855670103, 64, 115, 3.321096, 37
22, 6.030473735886104, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.6494845360824743, 34, 77, 7.891541, 77
23, 2.7783993079253326, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.31958762886597936, 66, 125, 3.573566, 36
24, 5.242316833698528, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5670103092783505, 42, 96, 6.85933, 70
25, 5.345409617203682, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5670103092783505, 42, 94, 6.695523, 66
26, 1.3573210734450365, 0.8636363636363635, 0.95, 0.75, 0.7916666666666666, 0.17525773195876293, 80, 141, 2.228975, 22
27, 6.273204153394753, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.6597938144329897, 33, 68, 7.954045, 76
28, 5.448502400708835, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5876288659793815, 40, 88, 7.307046, 73
29, 2.6753065244201784, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.30927835051546393, 67, 126, 3.731626, 36
30, 4.4278838440078045, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.48453608247422686, 50, 108, 5.836669, 57
31, 6.170111369889597, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.6597938144329897, 33, 78, 7.482253, 76
32, 4.829945699677908, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5257731958762887, 46, 101, 6.725281, 66
33, 2.6753065244201784, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.30927835051546393, 67, 127, 3.633608, 35
34, 4.840254978028423, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5360824742268041, 45, 95, 6.978196, 64
35, 5.355718895554197, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5773195876288659, 41, 93, 8.415777, 75
36, 5.458811679059352, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5876288659793815, 40, 86, 7.856389, 67
37, 4.8299051843225875, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.5154639175257731, 47, 93, 5.557627, 58
38, 4.634069411018115, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5051546391752577, 48, 104, 5.921528, 59
39, 4.840254978028423, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5257731958762887, 46, 99, 6.539677, 60
40, 4.737162194523269, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5154639175257731, 47, 101, 6.404799, 57
41, 2.7783993079253326, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.31958762886597936, 66, 125, 3.787995, 37
42, 2.6753065244201784, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.30927835051546393, 67, 127, 3.648453, 35
43, 4.932997967827744, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.5360824742268041, 45, 91, 6.43384, 62
44, 7.784025081447758, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8247422680412371, 17, 46, 11.238596, 107
45, 3.0876776584407963, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.35051546391752575, 63, 123, 4.262264, 40
46, 4.324791060502651, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.4742268041237113, 51, 108, 7.05979, 56
47, 4.530976627512961, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.4948453608247423, 49, 105, 6.272427, 58
48, 4.634069411018114, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5051546391752577, 48, 103, 6.380515, 56
49, 4.634069411018115, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5051546391752577, 48, 103, 6.95191, 58
50, 4.726812400817435, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.5051546391752577, 48, 97, 6.084261, 58
51, 4.221698276997497, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.4639175257731959, 52, 114, 6.144344, 57
52, 4.530976627512961, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.4948453608247423, 49, 104, 6.171921, 57
53, 4.634069411018115, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.5051546391752577, 48, 102, 8.99788, 59
54, 4.530976627512961, 0.9047619047619048, 0.95, 0.85, 0.8636363636363636, 0.4948453608247423, 49, 104, 8.313, 58
