episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
0, 3.5715870083453245, 0.9147286821705427, 0.9833333333333333, 0.8333333333333334, 0.855072463768116, 0.42056074766355145, 62, 138, 21.066976, 65
1, 0.3574289002984371, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.05607476635514019, 101, 197, 3.504076, 11
2, 0.3574289002984371, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.05607476635514019, 101, 197, 3.545089, 11
3, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 2.810509, 9
4, 2.4552693471727256, 0.9291338582677166, 0.9833333333333333, 0.8666666666666667, 0.8805970149253731, 0.28971962616822433, 76, 152, 15.341063, 46
5, 3.6555262850467325, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.42056074766355145, 62, 130, 19.626766, 67
6, 0.7386592379583036, 0.9076923076923077, 0.9833333333333333, 0.8166666666666667, 0.8428571428571429, 0.11214953271028039, 95, 188, 5.41312, 18
7, 0.45088684422367076, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.06542056074766356, 100, 196, 3.752949, 12
8, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 2.780864, 9
9, 2.440745886849995, 0.9147286821705427, 0.9833333333333333, 0.8333333333333334, 0.855072463768116, 0.2990654205607477, 75, 154, 18.667816, 59
10, 3.7370777367239043, 0.9147286821705427, 0.9833333333333333, 0.8333333333333334, 0.855072463768116, 0.4299065420560748, 61, 129, 22.356661, 66
11, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 2.9954, 9
12, 2.617966084997591, 0.9291338582677166, 0.9833333333333333, 0.8666666666666667, 0.8805970149253731, 0.30841121495327106, 74, 157, 20.065617, 58
13, 4.132334671896727, 0.9147286821705427, 0.9833333333333333, 0.8333333333333334, 0.855072463768116, 0.47663551401869164, 56, 122, 26.253513, 73
14, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.20664, 9
15, 0.3574289002984371, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.05607476635514019, 101, 197, 3.599247, 10
16, 2.922559066798895, 0.9291338582677166, 0.9833333333333333, 0.8666666666666667, 0.8805970149253731, 0.33644859813084116, 71, 153, 16.98664, 49
17, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.244154, 9
18, 4.515512241990187, 0.9147286821705427, 0.9833333333333333, 0.8333333333333334, 0.855072463768116, 0.5233644859813085, 51, 117, 29.858912, 76
19, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.202404, 9
20, 0.6378027320741381, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.08411214953271029, 98, 193, 5.62458, 15
21, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.244297, 9
22, 3.3938440420560787, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.4112149532710281, 63, 132, 23.301051, 65
23, 0.3574289002984371, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.05607476635514019, 101, 198, 3.794491, 10
24, 1.4769769949676492, 0.9076923076923077, 0.9833333333333333, 0.8166666666666667, 0.8428571428571429, 0.17757009345794394, 88, 172, 10.142519, 27
25, 1.5669723239174131, 0.8805970149253731, 0.9833333333333333, 0.75, 0.7972972972972973, 0.20560747663551404, 85, 170, 12.804524, 30
26, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.487144, 9
27, 3.5620683411214986, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.4112149532710281, 63, 138, 22.217945, 60
28, 0.9034209220482544, 0.8805970149253731, 0.9833333333333333, 0.75, 0.7972972972972973, 0.13084112149532712, 93, 183, 8.42065, 21
29, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.434705, 9
30, 3.197582359813086, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.383177570093458, 66, 135, 22.929962, 61
31, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.381553, 9
32, 4.326090627959792, 0.9076923076923077, 0.9833333333333333, 0.8166666666666667, 0.8428571428571429, 0.514018691588785, 52, 114, 31.864473, 90
33, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.465366, 9
34, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.302432, 9
35, 3.6553492625676887, 0.9291338582677166, 0.9833333333333333, 0.8666666666666667, 0.8805970149253731, 0.42056074766355145, 62, 125, 25.896066, 73
36, 0.3574289002984371, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.05607476635514019, 101, 197, 4.035306, 11
37, 0.3574289002984371, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.05607476635514019, 101, 198, 3.501198, 10
38, 3.3099047653546707, 0.9147286821705427, 0.9833333333333333, 0.8333333333333334, 0.855072463768116, 0.4112149532710281, 63, 130, 21.990883, 64
39, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.228654, 9
40, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.670314, 9
41, 3.281517486866753, 0.9291338582677166, 0.9833333333333333, 0.8666666666666667, 0.8805970149253731, 0.383177570093458, 66, 133, 21.443593, 65
42, 0.26397095637320345, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.04672897196261683, 102, 199, 3.255695, 9
43, 3.8424421728972002, 0.9218749999999999, 0.9833333333333333, 0.85, 0.8676470588235294, 0.4392523364485982, 60, 126, 22.377335, 67
