episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
0, 3.310593900481541, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.3595505617977528, 57, 113, 3.136803, 49
1, 2.748796147672552, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.3033707865168539, 62, 117, 3.249585, 49
2, 6.8261235955056225, 0.75, 0.9, 0.5, 0.6428571428571429, 0.752808988764045, 22, 49, 6.172848, 100
3, 6.692616372391659, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7078651685393258, 26, 61, 7.009778, 105
4, 1.2032018247866858, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.1460674157303371, 76, 131, 1.193833, 14
5, 0.9510433386837884, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.1348314606741573, 77, 134, 1.143519, 18
6, 4.2094703049759215, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.449438202247191, 49, 92, 2.804694, 46
7, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2134831460674157, 70, 114, 0.869054, 16
8, 3.6589085072231136, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4044943820224719, 53, 97, 2.435395, 45
9, 3.8836276083467096, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4269662921348315, 51, 94, 2.640328, 48
10, 7.667708842208113, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8089887640449438, 17, 39, 5.522877, 85
11, 7.667708842208112, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8089887640449438, 17, 40, 4.966623, 86
12, 1.1620908646800205, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.1797752808988764, 73, 124, 1.044436, 18
13, 1.1620908646800205, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.1797752808988764, 73, 122, 0.991329, 18
14, 7.218270639960921, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.7640449438202247, 21, 50, 5.101184, 89
15, 3.984751203852328, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4269662921348315, 51, 94, 2.803062, 52
16, 4.434189406099518, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4831460674157303, 46, 86, 4.307609, 55
17, 8.25441412520065, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.8539325842696629, 13, 33, 7.180343, 100
18, 7.454225696140695, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.797752808988764, 18, 46, 4.942608, 86
19, 7.1283829995114845, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.7752808988764045, 20, 47, 5.59912, 89
20, 3.760032102728732, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4044943820224719, 53, 99, 2.401297, 44
21, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2134831460674157, 70, 114, 0.773349, 16
22, 5.6701444622792945, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.5955056179775281, 36, 81, 3.595899, 64
23, 8.341866145578898, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8764044943820225, 11, 27, 4.802529, 93
24, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2134831460674157, 70, 114, 0.688423, 16
25, 7.78006839276991, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8202247191011236, 16, 39, 6.04703, 89
26, 8.229506595017103, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8764044943820225, 11, 28, 6.452094, 92
27, 4.0971107544141265, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4382022471910112, 50, 91, 2.529505, 46
28, 4.546548956661318, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4831460674157303, 46, 86, 3.405202, 58
29, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2134831460674157, 70, 114, 0.849946, 16
30, 6.018459069020869, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6404494382022472, 32, 72, 3.805464, 68
31, 1.836248168050806, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2359550561797753, 68, 112, 1.069114, 20
32, 4.209470304975923, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.449438202247191, 49, 90, 2.767852, 44
33, 3.8723916532905287, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4157303370786517, 52, 97, 3.120398, 42
34, 5.681380417335477, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6067415730337078, 35, 78, 3.7612, 66
35, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2134831460674157, 70, 116, 0.941158, 18
36, 3.995987158908509, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4382022471910112, 50, 94, 2.597836, 43
37, 4.2094703049759215, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.449438202247191, 49, 89, 2.655887, 45
38, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2134831460674157, 70, 117, 1.000745, 17
39, 4.2094703049759215, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.449438202247191, 49, 90, 2.523456, 45
40, 8.341866145578898, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8764044943820225, 11, 28, 5.088313, 88
41, 3.8836276083467105, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4269662921348315, 51, 97, 2.483956, 45
42, 8.117147044455304, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8539325842696629, 13, 33, 5.227233, 91
43, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2134831460674157, 70, 114, 0.886598, 16
44, 4.097110754414125, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4382022471910112, 50, 95, 2.570884, 46
45, 6.456661316211881, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6853932584269663, 28, 57, 3.707844, 65
46, 6.456661316211882, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6741573033707865, 29, 62, 4.096792, 69
47, 4.0971107544141265, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4382022471910112, 50, 93, 2.569585, 43
48, 3.8723916532905305, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4157303370786517, 52, 95, 2.666518, 45
49, 4.0971107544141265, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4382022471910112, 50, 95, 2.519885, 45
50, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.202247191011236, 71, 115, 0.898018, 17
51, 7.117147044455305, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.7640449438202247, 21, 55, 5.966442, 89
52, 6.207034684904743, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.6629213483146068, 30, 60, 4.33865, 67
53, 1.3868099658036144, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.202247191011236, 71, 115, 1.179651, 16
54, 4.546548956661316, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4831460674157303, 46, 85, 3.266122, 52
55, 4.546548956661319, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4831460674157303, 46, 83, 2.779493, 47
56, 4.546548956661316, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4831460674157303, 46, 82, 2.955994, 52
57, 1.3155613753484838, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.1573033707865169, 75, 130, 0.928914, 14
58, 8.229506595017103, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8651685393258427, 12, 31, 5.158208, 90
59, 1.6115290669272113, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2247191011235955, 69, 113, 0.862053, 17
60, 4.321829855537722, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4606741573033708, 48, 88, 3.495363, 45
61, 4.321829855537722, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4606741573033708, 48, 88, 3.145252, 45
62, 4.2094703049759215, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.449438202247191, 49, 92, 2.962411, 45
63, 4.209470304975923, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.449438202247191, 49, 90, 2.651422, 44
64, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2134831460674157, 70, 114, 0.845982, 16
65, 3.8723916532905287, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4157303370786517, 52, 99, 2.54204, 44
66, 4.321829855537722, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4606741573033708, 48, 88, 2.622736, 45
67, 4.0971107544141265, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4382022471910112, 50, 92, 2.762568, 46
68, 4.546548956661319, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4831460674157303, 46, 83, 2.77279, 47
69, 4.097110754414125, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4382022471910112, 50, 92, 2.68868, 43
70, 7.917335473515257, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.8202247191011236, 16, 41, 6.010773, 93
71, 8.341866145578898, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8876404494382022, 10, 26, 4.924771, 89
72, 4.321829855537722, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4606741573033708, 48, 88, 2.839933, 48
73, 3.984751203852327, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4269662921348315, 51, 97, 3.473972, 46
74, 6.569020866773677, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6853932584269663, 28, 58, 3.612766, 65
75, 6.231942215088285, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.651685393258427, 31, 66, 3.360141, 66
76, 6.681380417335475, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7078651685393258, 26, 58, 3.947013, 72
77, 1.6115290669272113, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2247191011235955, 69, 113, 0.846015, 17
78, 6.681380417335475, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.696629213483146, 27, 56, 3.760483, 70
79, 3.984751203852328, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.4269662921348315, 51, 94, 2.285119, 45
80, 6.9060995184590706, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7191011235955056, 25, 52, 3.77195, 72
81, 7.892427943331708, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8314606741573034, 15, 38, 5.297822, 86
82, 7.667708842208115, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8089887640449438, 17, 42, 4.440075, 87
83, 1.1620908646800205, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.1797752808988764, 73, 122, 0.720379, 15
84, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2134831460674157, 70, 114, 0.784119, 16
85, 6.569020866773678, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6853932584269663, 28, 58, 3.496153, 70
86, 6.34430176565008, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6629213483146068, 30, 61, 3.407657, 68
87, 6.231942215088283, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.651685393258427, 31, 65, 3.570257, 70
88, 1.5128410914927763, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.1797752808988764, 73, 121, 0.786506, 16
89, 1.5128410914927763, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.1797752808988764, 73, 121, 0.809517, 16
90, 6.569020866773676, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6853932584269663, 28, 60, 3.521852, 69
91, 6.007223113964688, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6292134831460674, 33, 72, 3.403093, 67
92, 6.56902086677368, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6853932584269663, 28, 58, 3.371844, 68
93, 6.793739967897272, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7078651685393258, 26, 55, 4.621521, 68
94, 6.793739967897274, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7078651685393258, 26, 54, 3.572531, 70
95, 6.569020866773676, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6853932584269663, 28, 58, 3.544975, 69
96, 6.793739967897272, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7078651685393258, 26, 54, 3.459621, 69
97, 6.681380417335479, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.696629213483146, 27, 56, 3.464901, 69
98, 6.231942215088283, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.651685393258427, 31, 61, 3.243394, 66
99, 6.793739967897272, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7078651685393258, 26, 54, 3.419118, 69
100, 6.793739967897272, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7078651685393258, 26, 54, 3.444221, 69
101, 8.004787493893508, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8426966292134832, 14, 35, 4.325429, 87
102, 6.231942215088287, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.651685393258427, 31, 67, 3.544665, 69
103, 6.456661316211884, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6741573033707865, 29, 60, 3.424589, 69
104, 6.681380417335477, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.696629213483146, 27, 56, 3.5057, 69
105, 1.5128410914927763, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.1797752808988764, 73, 121, 0.777679, 16
106, 7.892427943331708, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8314606741573034, 15, 39, 4.588473, 92
107, 8.117147044455304, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8539325842696629, 13, 33, 4.233631, 86
108, 6.344301765650083, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6629213483146068, 30, 63, 3.184823, 63
109, 6.119582664526485, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6404494382022472, 32, 70, 3.482879, 69
110, 7.804975922953458, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.8089887640449438, 17, 44, 5.244556, 82
111, 7.330630190522718, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.7865168539325843, 19, 44, 4.292393, 88
112, 6.3667736757624445, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6853932584269663, 28, 60, 3.541066, 69
113, 6.569020866773677, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.6853932584269663, 28, 58, 3.584815, 69
114, 7.89242794333171, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.8314606741573034, 15, 37, 4.56278, 91
115, 6.1308186195826675, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.651685393258427, 31, 69, 3.256773, 67
116, 6.681380417335479, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.696629213483146, 27, 56, 2.894038, 69
117, 6.5690208667736805, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.696629213483146, 27, 59, 2.780831, 65
118, 6.681380417335479, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.696629213483146, 27, 56, 2.7668, 68
119, 6.231942215088283, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.651685393258427, 31, 65, 2.565634, 65
120, 6.231942215088283, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.651685393258427, 31, 66, 2.898597, 69
121, 1.4991695163654133, 0.7826086956521738, 0.9, 0.6, 0.6923076923076923, 0.2134831460674157, 70, 114, 0.675389, 16
122, 7.14205457463885, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7640449438202247, 21, 58, 3.342796, 76
123, 6.569020866773676, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.696629213483146, 27, 59, 2.710938, 66
124, 6.681380417335475, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.7078651685393258, 26, 54, 2.695068, 65
125, 7.804975922953453, 0.8571428571428572, 0.9, 0.8, 0.8181818181818182, 0.8089887640449438, 17, 41, 4.113734, 78
