episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
19, 1.299484536082474, 0.8, 1.0, 0.5, 0.6666666666666666, 0.17525773195876293, 80, 133, 0.774394, 17
20, 5.402581782478688, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.5670103092783505, 42, 86, 3.134055, 65
21, 8.495365287633327, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8865979381443299, 11, 29, 5.291666, 100
22, 8.701550854643635, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8969072164948454, 10, 27, 6.680022, 103
23, 8.289179720623016, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8556701030927836, 14, 35, 5.784111, 103
24, 6.021138483509615, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6391752577319587, 35, 72, 3.674421, 72
25, 7.773715803097243, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8041237113402062, 19, 48, 5.278515, 99
26, 6.742787968045697, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.7010309278350515, 29, 60, 4.477678, 78
27, 5.299488998973533, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.5567010309278351, 43, 93, 4.107175, 72
28, 8.186086937117862, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8556701030927836, 14, 34, 5.169554, 97
29, 5.608767349488996, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.5876288659793815, 40, 84, 3.214558, 64
30, 6.433509617530232, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6701030927835052, 32, 68, 3.638159, 72
31, 5.608767349488995, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.5876288659793815, 40, 82, 3.452422, 65
32, 8.495365287633327, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8762886597938144, 12, 29, 4.902518, 94
33, 8.289179720623016, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.865979381443299, 13, 33, 5.069172, 99
34, 7.979901370107552, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8350515463917526, 16, 40, 4.733096, 94
35, 6.433509617530232, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6701030927835052, 32, 67, 3.823302, 70
36, 5.711860132994151, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6082474226804124, 38, 81, 3.627277, 69
37, 5.7118601329941505, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6082474226804124, 38, 78, 3.152084, 64
38, 6.227324050519924, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6494845360824743, 34, 71, 3.577446, 72
39, 4.577839514437451, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.48453608247422686, 50, 102, 3.414023, 58
40, 8.59845807113848, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8865979381443299, 11, 29, 5.368791, 95
41, 6.433509617530233, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6701030927835052, 32, 65, 4.794014, 73
42, 8.392272504128172, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.865979381443299, 13, 32, 4.916757, 99
43, 5.505674565983841, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.5773195876288659, 41, 88, 3.08735, 63
44, 6.639695184540542, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6907216494845361, 30, 64, 3.606909, 73
45, 3.5469116793859055, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.3917525773195877, 59, 116, 2.315617, 46
46, 7.670623019592088, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.7938144329896908, 20, 50, 5.407423, 87
47, 6.6396951845405425, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6907216494845361, 30, 62, 4.323678, 75
48, 8.495365287633327, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8762886597938144, 12, 35, 5.171281, 96
49, 6.433509617530232, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6701030927835052, 32, 68, 3.5915, 70
50, 6.433509617530232, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6701030927835052, 32, 67, 3.921735, 79
51, 8.59845807113848, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8865979381443299, 11, 29, 5.317666, 101
52, 6.227324050519924, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.6494845360824743, 34, 74, 4.046772, 70
53, 6.845880751550851, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.731958762886598, 26, 58, 4.143941, 78
54, 8.59845807113848, 0.9090909090909091, 1.0, 0.8, 0.8333333333333334, 0.8865979381443299, 11, 29, 4.665034, 92
55, 8.360824742268038, 0.9523809523809523, 1.0, 0.9, 0.9090909090909091, 0.845360824742268, 15, 42, 6.034129, 100
