episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
0, 0.818699410867834, 0.9176470588235294, 0.975, 0.85, 0.8666666666666667, 0.11111111111111116, 88, 172, 7.026807, 17
1, 4.11334117508878, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.505050505050505, 49, 110, 36.139606, 83
2, 1.1559489917449837, 0.8764044943820225, 0.975, 0.75, 0.7959183673469388, 0.18181818181818177, 81, 143, 8.359454, 19
3, 0.8295592516965129, 0.9069767441860466, 0.975, 0.825, 0.8478260869565217, 0.12121212121212122, 87, 167, 11.039227, 23
4, 0.8609504892126855, 0.8914285714285713, 0.975, 0.7875, 0.8210526315789474, 0.1515151515151515, 84, 165, 9.027134, 19
5, 4.800145294426669, 0.935672514619883, 1.0, 0.8625, 0.8791208791208791, 0.5555555555555556, 44, 111, 46.60544, 88
6, 0.8027792307715698, 0.8715083798882681, 0.975, 0.7375, 0.7878787878787878, 0.19191919191919193, 80, 145, 11.920916, 25
7, 3.921421983169589, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.4949494949494949, 50, 109, 38.424893, 73
8, 1.0312034821903246, 0.9122807017543859, 0.975, 0.8375, 0.8571428571428571, 0.14141414141414144, 85, 165, 8.639461, 17
9, 1.218526834527793, 0.8764044943820225, 0.975, 0.75, 0.7959183673469388, 0.1717171717171717, 82, 147, 9.142128, 18
10, 4.588098421186658, 0.9176470588235294, 0.975, 0.85, 0.8666666666666667, 0.5454545454545454, 45, 98, 41.43126, 79
11, 1.0336342350710161, 0.8850574712643678, 0.9625, 0.7875, 0.8191489361702128, 0.1515151515151515, 84, 165, 10.580666, 21
12, 3.92142198316959, 0.9302325581395349, 1.0, 0.85, 0.8695652173913043, 0.4949494949494949, 50, 116, 39.324385, 78
13, 4.397331934613046, 0.9248554913294798, 1.0, 0.8375, 0.8602150537634409, 0.5454545454545454, 45, 102, 35.833693, 76
14, 1.351120833003339, 0.861878453038674, 0.975, 0.7125, 0.7722772277227723, 0.2222222222222222, 77, 134, 14.387428, 26
15, 0.9233868446368444, 0.8914285714285713, 0.975, 0.7875, 0.8210526315789474, 0.14141414141414144, 85, 156, 9.863498, 20
16, 0.42256223846472407, 0.9122807017543859, 0.975, 0.8375, 0.8571428571428571, 0.14141414141414144, 85, 160, 6.862459, 15
17, 4.011200042217842, 0.935672514619883, 1.0, 0.8625, 0.8791208791208791, 0.48484848484848486, 51, 110, 35.109679, 71
18, 3.8203473146286915, 0.935672514619883, 1.0, 0.8625, 0.8791208791208791, 0.4949494949494949, 50, 111, 34.752498, 76
19, 2.2850028963052886, 0.9230769230769231, 0.975, 0.8625, 0.8764044943820225, 0.31313131313131315, 68, 131, 21.496344, 47
