episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
0, 0.7573859349991333, 0.9132947976878614, 0.9875, 0.825, 0.8494623655913979, 0.1428571428571429, 84, 166, 9.718548, 23
1, 3.0036124537534308, 0.9239766081871346, 0.9875, 0.85, 0.8681318681318682, 0.37755102040816324, 61, 117, 26.809817, 59
2, 2.974006349527761, 0.9294117647058824, 0.9875, 0.8625, 0.8777777777777778, 0.3571428571428571, 63, 134, 23.692528, 53
3, 2.7370698279311716, 0.9294117647058824, 0.9875, 0.8625, 0.8777777777777778, 0.37755102040816324, 61, 132, 23.411886, 48
4, 2.4921718687474987, 0.9294117647058824, 0.9875, 0.8625, 0.8777777777777778, 0.3163265306122449, 67, 148, 26.029725, 47
5, 4.3379390365613695, 0.9294117647058824, 0.9875, 0.8625, 0.8777777777777778, 0.5, 49, 117, 36.330698, 70
6, 5.980796179418508, 0.9294117647058824, 0.9875, 0.8625, 0.8777777777777778, 0.6836734693877551, 31, 83, 49.055634, 92
7, 2.3617614515685785, 0.9294117647058824, 0.9875, 0.8625, 0.8777777777777778, 0.29591836734693877, 69, 150, 21.354367, 41
8, 3.40283974054738, 0.9186046511627908, 0.9875, 0.8375, 0.8586956521739131, 0.41836734693877553, 57, 135, 29.222897, 56
9, 2.4106041113632193, 0.9239766081871346, 0.9875, 0.85, 0.8681318681318682, 0.326530612244898, 66, 137, 23.826159, 46
10, 2.6974900047738393, 0.9239766081871346, 0.9875, 0.85, 0.8681318681318682, 0.34693877551020413, 64, 138, 22.392738, 44
11, 2.90936760798994, 0.9294117647058824, 0.9875, 0.8625, 0.8777777777777778, 0.3571428571428571, 63, 137, 23.493229, 49
12, 3.4857715485037923, 0.9132947976878614, 0.9875, 0.825, 0.8494623655913979, 0.41836734693877553, 57, 132, 29.723647, 61
13, 0.8386446059718135, 0.9186046511627908, 0.9875, 0.8375, 0.8586956521739131, 0.12244897959183676, 86, 174, 7.545576, 16
14, 2.771643897816216, 0.9080459770114943, 0.9875, 0.8125, 0.8404255319148937, 0.34693877551020413, 64, 146, 22.189349, 48
15, 2.5760471658542934, 0.9294117647058824, 0.9875, 0.8625, 0.8777777777777778, 0.326530612244898, 66, 142, 20.327077, 42
16, 2.9207432973189276, 0.9294117647058824, 0.9875, 0.8625, 0.8777777777777778, 0.37755102040816324, 61, 126, 22.495741, 46
17, 2.5763091283024826, 0.9186046511627908, 0.9875, 0.8375, 0.8586956521739131, 0.326530612244898, 66, 146, 19.544143, 44
18, 3.1157591329945142, 0.9294117647058824, 0.9875, 0.8625, 0.8777777777777778, 0.3979591836734694, 59, 122, 23.764353, 50
